Country,Continent,ISO_Code,Level,gdlcode,Region,hdi_2022
Afghanistan,Asia/Pacific,AFG,National,AFGt,Total,0.462
Afghanistan,Asia/Pacific,AFG,Subnat,AFGr101,Central (Kabul Wardak Kapisa Logar Parwan Panjsher),0.531
Afghanistan,Asia/Pacific,AFG,Subnat,AFGr102,Central Highlands (Bamyan Daikundi),0.459
Afghanistan,Asia/Pacific,AFG,Subnat,AFGr103,East (Nangarhar Kunar Laghman Nooristan),0.442
Afghanistan,Asia/Pacific,AFG,Subnat,AFGr104,North (Samangan Sar-e-Pul Balkh Jawzjan Faryab),0.481
Afghanistan,Asia/Pacific,AFG,Subnat,AFGr105,North East (Baghlan Takhar Badakhshan Kunduz),0.429
Afghanistan,Asia/Pacific,AFG,Subnat,AFGr106,South (Uruzgan Helmand Zabul Nimroz Kandahar),0.393
Afghanistan,Asia/Pacific,AFG,Subnat,AFGr107,South East (Ghazni Paktya Paktika Khost),0.461
Afghanistan,Asia/Pacific,AFG,Subnat,AFGr108,West (Ghor Herat Badghis Farah),0.433
Albania,Europe,ALB,National,ALBt,Total,0.789
Albania,Europe,ALB,Subnat,ALBr201, Berat,0.776
Albania,Europe,ALB,Subnat,ALBr202, Diber,0.749
Albania,Europe,ALB,Subnat,ALBr203, Durres,0.796
Albania,Europe,ALB,Subnat,ALBr204, Elbasan,0.779
Albania,Europe,ALB,Subnat,ALBr205, Fier,0.762
Albania,Europe,ALB,Subnat,ALBr206, Gjirokaster,0.789
Albania,Europe,ALB,Subnat,ALBr207, Korce,0.785
Albania,Europe,ALB,Subnat,ALBr208, Kukes,0.745
Albania,Europe,ALB,Subnat,ALBr209, Lezhe,0.764
Albania,Europe,ALB,Subnat,ALBr210, Shkoder,0.778
Albania,Europe,ALB,Subnat,ALBr211, Tirana,0.814
Albania,Europe,ALB,Subnat,ALBr212, Vlore,0.797
Algeria,Africa,DZA,National,DZAt,Total,0.745
Algeria,Africa,DZA,Subnat,DZAr104,"Hauts Plateaux Centre (Djelfa, Laghouat, MSila)",0.722
Algeria,Africa,DZA,Subnat,DZAr105,"Hauts Plateaux Est (Setif, Batna, Khenchela, Bordj Bou Arreridj, Oum El Bouaghi, Tebessa)",0.735
Algeria,Africa,DZA,Subnat,DZAr106,"Hauts Plateaux Ouest (Tiaret, Saida, Tissemsilt, Naama, El Bayadh)",0.73
Algeria,Africa,DZA,Subnat,DZAr101,"Nord Centre (Alger, Blida, Boumerdes, Tipaza, Bouira, Medea, Tizi-Ouzou, Bejaia, Chlef, Ain Defla)",0.766
Algeria,Africa,DZA,Subnat,DZAr102,"Nord Est (Annaba, Constantine, Skikda, Jijel, Mila, Souk Ahras, El Tarf, Guelma)",0.741
Algeria,Africa,DZA,Subnat,DZAr103,"Nord Ouest (Oran, Tlemcen, Mostaganem, Ain Temouchent, Relizane, Sidi Bel Abbes, Mascara)",0.737
Algeria,Africa,DZA,Subnat,DZAr107,"Sud (Bechar, Tindouf, Adrar, Ghardaia, Biskra, El Oued, Ouargla, Tamanrasset,Illizi)",0.736
Andorra,Europe,AND,National,ANDt,Total,0.884
Angola,Africa,AGO,National,AGOt,Total,0.591
Angola,Africa,AGO,Subnat,AGOr218, Bengo,0.584
Angola,Africa,AGO,Subnat,AGOr209, Benguela,0.534
Angola,Africa,AGO,Subnat,AGOr211, Bie,0.504
Angola,Africa,AGO,Subnat,AGOr201, Cabinda,0.688
Angola,Africa,AGO,Subnat,AGOr216, Cunene,0.522
Angola,Africa,AGO,Subnat,AGOr210, Huambo,0.539
Angola,Africa,AGO,Subnat,AGOr215, Huila,0.52
Angola,Africa,AGO,Subnat,AGOr213, Kuando Kubango,0.511
Angola,Africa,AGO,Subnat,AGOr205, Kuanza Norte,0.546
Angola,Africa,AGO,Subnat,AGOr206, Kuanza Sul,0.454
Angola,Africa,AGO,Subnat,AGOr204, Luanda,0.71
Angola,Africa,AGO,Subnat,AGOr208, Lunda Norte,0.526
Angola,Africa,AGO,Subnat,AGOr217, Lunda Sul,0.586
Angola,Africa,AGO,Subnat,AGOr207, Malange,0.571
Angola,Africa,AGO,Subnat,AGOr212, Moxico,0.508
Angola,Africa,AGO,Subnat,AGOr214, Namibe,0.587
Angola,Africa,AGO,Subnat,AGOr203, Uige,0.545
Angola,Africa,AGO,Subnat,AGOr202, Zaire,0.622
Antigua and Barbuda,America,ATG,National,ATGt,Total,0.826
Argentina,America,ARG,National,ARGt,Total,0.849
Argentina,America,ARG,Subnat,ARGr104,Cuyo,0.849
Argentina,America,ARG,Subnat,ARGr101,Gran Buenos Aires,0.851
Argentina,America,ARG,Subnat,ARGr103,NEA,0.837
Argentina,America,ARG,Subnat,ARGr102,NOA,0.851
Argentina,America,ARG,Subnat,ARGr105,Pampeana,0.85
Argentina,America,ARG,Subnat,ARGr106,Patagonia,0.849
Armenia,Europe,ARM,National,ARMt,Total,0.786
Armenia,Europe,ARM,Subnat,ARMr101,Aragatsotn,0.77
Armenia,Europe,ARM,Subnat,ARMr102,Ararat,0.764
Armenia,Europe,ARM,Subnat,ARMr103,Armavir,0.754
Armenia,Europe,ARM,Subnat,ARMr104,Gegharkunik,0.748
Armenia,Europe,ARM,Subnat,ARMr106,Kotayk,0.792
Armenia,Europe,ARM,Subnat,ARMr105,Lori,0.765
Armenia,Europe,ARM,Subnat,ARMr107,Shirak,0.782
Armenia,Europe,ARM,Subnat,ARMr108,Syunik,0.779
Armenia,Europe,ARM,Subnat,ARMr110,Tavush,0.773
Armenia,Europe,ARM,Subnat,ARMr109,Vayots Dzor,0.782
Armenia,Europe,ARM,Subnat,ARMr111,Yerevan,0.821
Australia,Asia/Pacific,AUS,National,AUSt,Total,0.946
Australia,Asia/Pacific,AUS,Subnat,AUSr108,Australian Capital Territory,0.976
Australia,Asia/Pacific,AUS,Subnat,AUSr101,New South Wales,0.946
Australia,Asia/Pacific,AUS,Subnat,AUSr107,Northern Territory,0.932
Australia,Asia/Pacific,AUS,Subnat,AUSr103,Queensland,0.935
Australia,Asia/Pacific,AUS,Subnat,AUSr104,South Australia,0.933
Australia,Asia/Pacific,AUS,Subnat,AUSr106,Tasmania,0.923
Australia,Asia/Pacific,AUS,Subnat,AUSr102,Victoria,0.942
Australia,Asia/Pacific,AUS,Subnat,AUSr105,Western Australia,0.969
Austria,Europe,AUT,National,AUTt,Total,0.926
Austria,Europe,AUT,Subnat,AUTr101,Burgenland,0.89
Austria,Europe,AUT,Subnat,AUTr104,Karnten,0.913
Austria,Europe,AUT,Subnat,AUTr102,Niederosterreich,0.893
Austria,Europe,AUT,Subnat,AUTr106,Oberosterreich,0.917
Austria,Europe,AUT,Subnat,AUTr107,Salzburg,0.945
Austria,Europe,AUT,Subnat,AUTr105,Steiermark,0.923
Austria,Europe,AUT,Subnat,AUTr108,Tirol,0.938
Austria,Europe,AUT,Subnat,AUTr109,Vorarlberg,0.917
Austria,Europe,AUT,Subnat,AUTr103,Wien,0.948
Azerbaijan,Europe,AZE,National,AZEt,Total,0.76
Azerbaijan,Europe,AZE,Subnat,AZEr102,Absheron,0.805
Azerbaijan,Europe,AZE,Subnat,AZEr107,Aran,0.712
Azerbaijan,Europe,AZE,Subnat,AZEr101,Baku,0.83
Azerbaijan,Europe,AZE,Subnat,AZEr109,Dakhlik Shirvan,0.727
Azerbaijan,Europe,AZE,Subnat,AZEr103,Ganja Gazakh,0.724
Azerbaijan,Europe,AZE,Subnat,AZEr106,Guba Khachmaz,0.738
Azerbaijan,Europe,AZE,Subnat,AZEr105,Lankaran,0.718
Azerbaijan,Europe,AZE,Subnat,AZEr104,Shaki Zaqatala,0.766
Azerbaijan,Europe,AZE,Subnat,AZEr108,Yukhari Karabakh,0.706
"Bahamas, The",America,BHS,National,BHSt,Total,0.82
Bahrain,Asia/Pacific,BHR,National,BHRt,Total,0.888
Bangladesh,Asia/Pacific,BGD,National,BGDt,Total,0.67
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr214," Bagerhat, Khulna, Satkhira",0.688
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr204," Bandarban, Cox s Bazar",0.606
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr202," Barguna, Bhola, Patuakhali",0.64
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr201," Barisal, Jhalokati, Pirojpur",0.677
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr219," Bogra, Gaibandha, Jaypurhat",0.665
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr207," Brahmanbaria, Chandpur, Comilla",0.678
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr203, Chittagong,0.695
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr216," Chuadanga, Jhenaidah, Kushtia, Meherpur",0.682
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr208, Dhaka,0.756
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr220," Dinajpur, Nilphamari, Panchagarh, Thakurgaon",0.668
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr212," Faridpur, Manikganj, Rajbari",0.664
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr206," Feni, Lakshmipur, Noakhali",0.666
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr209," Gazipur, Narayanganj, Narsingdi",0.678
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr213," Gopalganj, Madaripur, Munshiganj, Shariatpur",0.669
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr223," Habiganj, Sunamganj",0.608
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr210," Jamalpur, Sherpur, Tangail",0.649
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr215," Jessore, Magura, Narail",0.701
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr205," Khagrachhari, Rangamati (Chattagram)",0.627
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr211," Kishoreganj, Mymensingh, Netrakona",0.629
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr221," Kurigram, Lalmonirhat, Rangpur",0.641
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr222," Maulvibazar, Sylhet",0.669
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr217," Naogaon, Nawabganj, Rajshahi",0.681
Bangladesh,Asia/Pacific,BGD,Subnat,BGDr218," Natore, Pabna, Sirajganj",0.649
Barbados,America,BRB,National,BRBt,Total,0.809
Barbados,America,BRB,Subnat,BRBr102,Christ Church and St. Philip,0.815
Barbados,America,BRB,Subnat,BRBr101,St Michael,0.801
Barbados,America,BRB,Subnat,BRBr103,"St. James, St. George, and St. Thomas",0.822
Barbados,America,BRB,Subnat,BRBr104,"St. Lucy, St. Peter, St. Andrew, St. Joseph, and St. John",0.801
Belarus,Europe,BLR,National,BLRt,Total,0.801
Belarus,Europe,BLR,Subnat,BLRr101,Brest region,0.793
Belarus,Europe,BLR,Subnat,BLRr103,Gomel region,0.801
Belarus,Europe,BLR,Subnat,BLRr104,Grodno region,0.798
Belarus,Europe,BLR,Subnat,BLRr105,Minsk region,0.811
Belarus,Europe,BLR,Subnat,BLRr106,Mogilev region,0.79
Belarus,Europe,BLR,Subnat,BLRr102,Vitebsk region,0.793
Belgium,Europe,BEL,National,BELt,Total,0.942
Belgium,Europe,BEL,Subnat,BELr101,Bruxelles - Brussel,0.96
Belgium,Europe,BEL,Subnat,BELr102,Prov. Antwerpen,0.957
Belgium,Europe,BEL,Subnat,BELr107,Prov. Brabant Wallon,0.951
Belgium,Europe,BEL,Subnat,BELr108,Prov. Hainaut,0.894
Belgium,Europe,BEL,Subnat,BELr109,Prov. Liege,0.906
Belgium,Europe,BEL,Subnat,BELr103,Prov. Limburg,0.936
Belgium,Europe,BEL,Subnat,BELr110,Prov. Luxembourg,0.901
Belgium,Europe,BEL,Subnat,BELr111,Prov. Namur,0.911
Belgium,Europe,BEL,Subnat,BELr104,Prov. Oost-Vlaanderen,0.946
Belgium,Europe,BEL,Subnat,BELr105,Prov. Vlaams-Brabant,0.947
Belgium,Europe,BEL,Subnat,BELr106,Prov. West-Vlaanderen,0.938
Belize,America,BLZ,National,BLZt,Total,0.7
Belize,America,BLZ,Subnat,BLZr102,Belize,0.73
Belize,America,BLZ,Subnat,BLZr103,Cayo,0.626
Belize,America,BLZ,Subnat,BLZr101,"Corozal, Orange Walk",0.672
Belize,America,BLZ,Subnat,BLZr104,"Stann Creek, Toledo",0.711
Benin,Africa,BEN,National,BENt,Total,0.504
Benin,Africa,BEN,Subnat,BENr101,Atacora (incl Donga),0.457
Benin,Africa,BEN,Subnat,BENr102,Atlantique (incl Littoral (Cotonou)),0.564
Benin,Africa,BEN,Subnat,BENr103,Borgou (incl Alibori),0.441
Benin,Africa,BEN,Subnat,BENr104,Mono (incl Couffo),0.496
Benin,Africa,BEN,Subnat,BENr105,Queme (incl Plateau),0.518
Benin,Africa,BEN,Subnat,BENr106,Zou (incl Collines),0.507
Bhutan,Asia/Pacific,BTN,National,BTNt,Total,0.681
Bhutan,Asia/Pacific,BTN,Subnat,BTNr101,Bumthang,0.687
Bhutan,Asia/Pacific,BTN,Subnat,BTNr102,Chukha,0.718
Bhutan,Asia/Pacific,BTN,Subnat,BTNr103,Dagana,0.626
Bhutan,Asia/Pacific,BTN,Subnat,BTNr104,Gasa,0.557
Bhutan,Asia/Pacific,BTN,Subnat,BTNr105,Haa,0.729
Bhutan,Asia/Pacific,BTN,Subnat,BTNr106,Lhuntse,0.618
Bhutan,Asia/Pacific,BTN,Subnat,BTNr107,Mongar,0.62
Bhutan,Asia/Pacific,BTN,Subnat,BTNr108,Paro,0.753
Bhutan,Asia/Pacific,BTN,Subnat,BTNr109,Pemagatshel,0.622
Bhutan,Asia/Pacific,BTN,Subnat,BTNr110,Punakha,0.681
Bhutan,Asia/Pacific,BTN,Subnat,BTNr111,Samdrup jongkhar,0.633
Bhutan,Asia/Pacific,BTN,Subnat,BTNr112,Samtse,0.641
Bhutan,Asia/Pacific,BTN,Subnat,BTNr113,Sarpang,0.713
Bhutan,Asia/Pacific,BTN,Subnat,BTNr114,Thimphu,0.857
Bhutan,Asia/Pacific,BTN,Subnat,BTNr115,Trashigang,0.592
Bhutan,Asia/Pacific,BTN,Subnat,BTNr116,Trashiyangtse,0.605
Bhutan,Asia/Pacific,BTN,Subnat,BTNr117,Trongsa,0.637
Bhutan,Asia/Pacific,BTN,Subnat,BTNr118,Tsirang,0.651
Bhutan,Asia/Pacific,BTN,Subnat,BTNr119,Wangdi,0.623
Bhutan,Asia/Pacific,BTN,Subnat,BTNr120,Zhemgang,0.62
Bolivia,America,BOL,National,BOLt,Total,0.698
Bolivia,America,BOL,Subnat,BOLr108,Beni,0.706
Bolivia,America,BOL,Subnat,BOLr101,Chuquisaca,0.671
Bolivia,America,BOL,Subnat,BOLr103,Cochabamba,0.688
Bolivia,America,BOL,Subnat,BOLr102,La Paz,0.699
Bolivia,America,BOL,Subnat,BOLr104,Oruro,0.707
Bolivia,America,BOL,Subnat,BOLr109,Pando,0.724
Bolivia,America,BOL,Subnat,BOLr105,Potosi,0.612
Bolivia,America,BOL,Subnat,BOLr107,Santa Cruz,0.758
Bolivia,America,BOL,Subnat,BOLr106,Tarija,0.722
Bosnia and Herzegovina,Europe,BIH,National,BIHt,Total,0.779
Bosnia and Herzegovina,Europe,BIH,Subnat,BIHr103,Central Bosnia,0.781
Bosnia and Herzegovina,Europe,BIH,Subnat,BIHr102,Northern Bosnia,0.772
Bosnia and Herzegovina,Europe,BIH,Subnat,BIHr105,Republica Srpska,0.776
Bosnia and Herzegovina,Europe,BIH,Subnat,BIHr101,Western Bosnia,0.773
Bosnia and Herzegovina,Europe,BIH,Subnat,BIHr104,Western herzegovina,0.802
Botswana,Africa,BWA,National,BWAt,Total,0.708
Botswana,Africa,BWA,Subnat,BWAr101,Central,0.685
Botswana,Africa,BWA,Subnat,BWAr110,Chobe,0.683
Botswana,Africa,BWA,Subnat,BWAr102,Ghanzi,0.658
Botswana,Africa,BWA,Subnat,BWAr103,Kgalagadi,0.675
Botswana,Africa,BWA,Subnat,BWAr104,Kgatleng,0.722
Botswana,Africa,BWA,Subnat,BWAr105,Kweneng,0.693
Botswana,Africa,BWA,Subnat,BWAr106,North-East,0.726
Botswana,Africa,BWA,Subnat,BWAr107,"North-West, Ngamiland",0.672
Botswana,Africa,BWA,Subnat,BWAr108,South-East,0.787
Botswana,Africa,BWA,Subnat,BWAr109,Southern,0.691
Brazil,America,BRA,National,BRAt,Total,0.76
Brazil,America,BRA,Subnat,BRAr102,Acre,0.714
Brazil,America,BRA,Subnat,BRAr114,Alagoas,0.717
Brazil,America,BRA,Subnat,BRAr106,Amapa,0.747
Brazil,America,BRA,Subnat,BRAr103,Amazonas,0.736
Brazil,America,BRA,Subnat,BRAr116,Bahia,0.733
Brazil,America,BRA,Subnat,BRAr110,Ceara,0.732
Brazil,America,BRA,Subnat,BRAr127,Distrito Federal,0.822
Brazil,America,BRA,Subnat,BRAr118,Espirito Santo,0.762
Brazil,America,BRA,Subnat,BRAr126,Goias,0.767
Brazil,America,BRA,Subnat,BRAr108,Maranhao,0.703
Brazil,America,BRA,Subnat,BRAr125,Mato Grosso,0.757
Brazil,America,BRA,Subnat,BRAr124,Mato Grosso do Sul,0.763
Brazil,America,BRA,Subnat,BRAr117,Minas Gerais,0.76
Brazil,America,BRA,Subnat,BRAr105,Para,0.717
Brazil,America,BRA,Subnat,BRAr112,Paraiba,0.734
Brazil,America,BRA,Subnat,BRAr121,Parana,0.769
Brazil,America,BRA,Subnat,BRAr113,Pernambuco,0.735
Brazil,America,BRA,Subnat,BRAr109,Piaui,0.712
Brazil,America,BRA,Subnat,BRAr119,Rio de Janeiro,0.789
Brazil,America,BRA,Subnat,BRAr111,Rio Grande do Norte,0.749
Brazil,America,BRA,Subnat,BRAr123,Rio Grande do Sul,0.775
Brazil,America,BRA,Subnat,BRAr101,Rondonia,0.733
Brazil,America,BRA,Subnat,BRAr104,Roraima,0.761
Brazil,America,BRA,Subnat,BRAr122,Santa Catarina,0.775
Brazil,America,BRA,Subnat,BRAr120,Sao Paulo,0.786
Brazil,America,BRA,Subnat,BRAr115,Sergipe,0.745
Brazil,America,BRA,Subnat,BRAr107,Tocantins,0.748
Brunei Darussalam,Asia/Pacific,BRN,National,BRNt,Total,0.823
Bulgaria,Europe,BGR,National,BGRt,Total,0.799
Bulgaria,Europe,BGR,Subnat,BGRr102,Severen tsentralen,0.768
Bulgaria,Europe,BGR,Subnat,BGRr103,Severoiztochen,0.777
Bulgaria,Europe,BGR,Subnat,BGRr101,Severozapaden,0.743
Bulgaria,Europe,BGR,Subnat,BGRr104,Yugoiztochen,0.766
Bulgaria,Europe,BGR,Subnat,BGRr105,Yugozapaden,0.856
Bulgaria,Europe,BGR,Subnat,BGRr106,Yuzhen tsentralen,0.772
Burkina Faso,Africa,BFA,National,BFAt,Total,0.438
Burkina Faso,Africa,BFA,Subnat,BFAr101,Boucle de Mouhoun,0.4
Burkina Faso,Africa,BFA,Subnat,BFAr102,Cascades,0.453
Burkina Faso,Africa,BFA,Subnat,BFAr103,Centre (incl Ouagadougou),0.54
Burkina Faso,Africa,BFA,Subnat,BFAr104,Centre-Est,0.4
Burkina Faso,Africa,BFA,Subnat,BFAr105,Centre-Nord,0.39
Burkina Faso,Africa,BFA,Subnat,BFAr106,Centre-Ouest,0.429
Burkina Faso,Africa,BFA,Subnat,BFAr107,Centre-Sud,0.419
Burkina Faso,Africa,BFA,Subnat,BFAr108,Est,0.375
Burkina Faso,Africa,BFA,Subnat,BFAr109,Hauts Bassins,0.469
Burkina Faso,Africa,BFA,Subnat,BFAr110,Nord,0.413
Burkina Faso,Africa,BFA,Subnat,BFAr111,Plateau Central,0.417
Burkina Faso,Africa,BFA,Subnat,BFAr112,Sahel,0.305
Burkina Faso,Africa,BFA,Subnat,BFAr113,Sud-Ouest,0.365
Burundi,Africa,BDI,National,BDIt,Total,0.42
Burundi,Africa,BDI,Subnat,BDIr103,"East (Cankuzo, Rutana, Ruyigi )",0.403
Burundi,Africa,BDI,Subnat,BDIr105,"Middle (Gitega, Karuzi, Muramvya, Mwaro)",0.422
Burundi,Africa,BDI,Subnat,BDIr101,"North (Kayanza, Kirundo, Muyinga, Ngozi)",0.372
Burundi,Africa,BDI,Subnat,BDIr102,"South (Bururi, Makamba)",0.452
Burundi,Africa,BDI,Subnat,BDIr104,"West (Bubanza, Buja Rural, Cibitoke, Mairie de Bujumbura)",0.469
Cabo Verde,Africa,CPV,National,CPVt,Total,0.661
Cabo Verde,Africa,CPV,Subnat,CPVr105,Fogo,0.667
Cabo Verde,Africa,CPV,Subnat,CPVr101,S.Antao,0.642
Cabo Verde,Africa,CPV,Subnat,CPVr102,S.Vicente,0.685
Cabo Verde,Africa,CPV,Subnat,CPVr104,Santiago- Praia,0.696
Cabo Verde,Africa,CPV,Subnat,CPVr103,Santiago-Interior,0.604
Cambodia,Asia/Pacific,KHM,National,KHMt,Total,0.6
Cambodia,Asia/Pacific,KHM,Subnat,KHMr101,Banteay Mean Chey,0.636
Cambodia,Asia/Pacific,KHM,Subnat,KHMr113,Bat Dambang-Krong Pailin,0.594
Cambodia,Asia/Pacific,KHM,Subnat,KHMr102,Kampong Cham (incl Tboung Khmum),0.545
Cambodia,Asia/Pacific,KHM,Subnat,KHMr103,Kampong Chhnang,0.615
Cambodia,Asia/Pacific,KHM,Subnat,KHMr104,Kampong Spueu,0.499
Cambodia,Asia/Pacific,KHM,Subnat,KHMr105,Kampong Thum,0.557
Cambodia,Asia/Pacific,KHM,Subnat,KHMr114,Kampot-Krong Kaeb-Krong Preah Sihanouk,0.573
Cambodia,Asia/Pacific,KHM,Subnat,KHMr106,Kandal,0.6
Cambodia,Asia/Pacific,KHM,Subnat,KHMr107,Kaoh Kong,0.548
Cambodia,Asia/Pacific,KHM,Subnat,KHMr116,Mondol Kiri-Rotanak Kiri,0.531
Cambodia,Asia/Pacific,KHM,Subnat,KHMr108,Phnom Penh,0.696
Cambodia,Asia/Pacific,KHM,Subnat,KHMr110,Pousat,0.528
Cambodia,Asia/Pacific,KHM,Subnat,KHMr115,Preah Vihear-Stueng Traeng-Kracheh,0.572
Cambodia,Asia/Pacific,KHM,Subnat,KHMr109,Prey Veaeng,0.602
Cambodia,Asia/Pacific,KHM,Subnat,KHMr117,Siem Reab-Otdar Mean Chey,0.606
Cambodia,Asia/Pacific,KHM,Subnat,KHMr111,Svay Rieng,0.601
Cambodia,Asia/Pacific,KHM,Subnat,KHMr112,Takaev,0.629
Cameroon,Africa,CMR,National,CMRt,Total,0.587
Cameroon,Africa,CMR,Subnat,CMRr101,Adamaoua,0.503
Cameroon,Africa,CMR,Subnat,CMRr102,Centre (incl Yaounde),0.668
Cameroon,Africa,CMR,Subnat,CMRr103,Est,0.543
Cameroon,Africa,CMR,Subnat,CMRr104,Extreme Nord,0.47
Cameroon,Africa,CMR,Subnat,CMRr105,Littoral (incl Douala),0.706
Cameroon,Africa,CMR,Subnat,CMRr106,Nord,0.463
Cameroon,Africa,CMR,Subnat,CMRr107,Nord Ouest,0.56
Cameroon,Africa,CMR,Subnat,CMRr108,Ouest,0.627
Cameroon,Africa,CMR,Subnat,CMRr109,Sud,0.628
Cameroon,Africa,CMR,Subnat,CMRr110,Sud Ouest,0.676
Canada,America,CAN,National,CANt,Total,0.935
Canada,America,CAN,Subnat,CANr109,Alberta,0.947
Canada,America,CAN,Subnat,CANr110,British Columbia,0.946
Canada,America,CAN,Subnat,CANr107,Manitoba,0.907
Canada,America,CAN,Subnat,CANr104,New Brunswick,0.904
Canada,America,CAN,Subnat,CANr101,Newfoundland and Labrador,0.901
Canada,America,CAN,Subnat,CANr103,Nova Scotia,0.909
Canada,America,CAN,Subnat,CANr106,Ontario,0.942
Canada,America,CAN,Subnat,CANr102,"Prince Edward Island, Yukon Territory, Northwest Territories, Nunavut",0.929
Canada,America,CAN,Subnat,CANr105,Quebec,0.926
Canada,America,CAN,Subnat,CANr108,Saskatchewan,0.92
Central African Republic,Africa,CAF,National,CAFt,Total,0.387
Central African Republic,Africa,CAF,Subnat,CAFr106,Bangui,0.525
Central African Republic,Africa,CAF,Subnat,CAFr101,"RS I (Ombella Mpoko, Lobaye, Kemo, Nana Grebizi, Ouaka)",0.385
Central African Republic,Africa,CAF,Subnat,CAFr102,"RS II (Mambera Kadei, Nana Mambere, Sangha Mbaere)",0.367
Central African Republic,Africa,CAF,Subnat,CAFr103,"RS III (Ouham Pende, Ouham)",0.346
Central African Republic,Africa,CAF,Subnat,CAFr104,"RS IV (Haute-Kotto, Baminigui Bangoran, Vakaga)",0.371
Central African Republic,Africa,CAF,Subnat,CAFr105,"RS V (Basse Kotto, Mbornou, Houte Mbormou)",0.326
Chad,Africa,TCD,National,TCDt,Total,0.394
Chad,Africa,TCD,Subnat,TCDr101,Zone 1 (N'Djamena),0.531
Chad,Africa,TCD,Subnat,TCDr102,"Zone 2 (Borkou, Ennedi, Tibesti, Kanem, Barh El Gazal, Lac)",0.27
Chad,Africa,TCD,Subnat,TCDr103,"Zone 3 (Guera, Batha, Salamat)",0.336
Chad,Africa,TCD,Subnat,TCDr104,"Zone 4 (Ouaddai, Assongha, Sila, Biltine - Wadi Fira)",0.292
Chad,Africa,TCD,Subnat,TCDr105,"Zone 5 (Chari-Baguimi, Dababa, Baguirmi, Hadjer Lamis)",0.286
Chad,Africa,TCD,Subnat,TCDr106,Zone 6 (Mayo-Kebbi Est and Ouest),0.458
Chad,Africa,TCD,Subnat,TCDr107,"Zone 7 (Logone Occidental & Oriental, Monts de Lam, Tandjile Est & Ouest)",0.413
Chad,Africa,TCD,Subnat,TCDr108,"Zone 8 (Mandoul, Moyen-Chari, Bahr Koh, Lac Iro)",0.433
Chile,America,CHL,National,CHLt,Total,0.86
Chile,America,CHL,Subnat,CHLr111,Aisen,0.816
Chile,America,CHL,Subnat,CHLr102,Antofagasta,0.881
Chile,America,CHL,Subnat,CHLr109,Arbucania,0.795
Chile,America,CHL,Subnat,CHLr103,Atacama,0.864
Chile,America,CHL,Subnat,CHLr108,Bio Bio,0.834
Chile,America,CHL,Subnat,CHLr104,Coquimbo,0.838
Chile,America,CHL,Subnat,CHLr110,Los Lagos (incl Los Rios),0.803
Chile,America,CHL,Subnat,CHLr112,Magallanes and La Antartica Chilena,0.872
Chile,America,CHL,Subnat,CHLr107,Maule,0.798
Chile,America,CHL,Subnat,CHLr106,OHiggins,0.829
Chile,America,CHL,Subnat,CHLr113,Region Metropolitana,0.89
Chile,America,CHL,Subnat,CHLr101,Tarapaca (incl Arica and Parinacota),0.887
Chile,America,CHL,Subnat,CHLr105,Valparaiso (former Aconcagua),0.876
China,Asia/Pacific,CHN,National,CHNt,Total,0.788
China,Asia/Pacific,CHN,Subnat,CHNr112,Anhui,0.767
China,Asia/Pacific,CHN,Subnat,CHNr101,Beijing,0.905
China,Asia/Pacific,CHN,Subnat,CHNr122,Chongqing,0.795
China,Asia/Pacific,CHN,Subnat,CHNr113,Fujian,0.804
China,Asia/Pacific,CHN,Subnat,CHNr128,Gansu,0.722
China,Asia/Pacific,CHN,Subnat,CHNr119,Guangdong,0.813
China,Asia/Pacific,CHN,Subnat,CHNr120,Guangxi,0.751
China,Asia/Pacific,CHN,Subnat,CHNr124,Guizhou,0.725
China,Asia/Pacific,CHN,Subnat,CHNr121,Hainan,0.781
China,Asia/Pacific,CHN,Subnat,CHNr103,Hebei,0.762
China,Asia/Pacific,CHN,Subnat,CHNr108,Heilongjiang,0.769
China,Asia/Pacific,CHN,Subnat,CHNr116,Henan,0.76
China,Asia/Pacific,CHN,Subnat,CHNr117,Hubei,0.794
China,Asia/Pacific,CHN,Subnat,CHNr118,Hunan,0.781
