,NUTS_ID,CNTR_CODE,sector,ETS,capital_lifetime,e_95,e_21,e_hist,pop_95,pop_21,pop_50,k_95,k_15,hdi,threshold_epc
2469,ES70,ES,NMM,1,40,319.973749,239.8130291,8825.813732,1568049,2244369,2652164,,,,
2470,ES70,ES,PRO,1,27,10.19978422,49.1790096,834.467712,1568049,2244369,2652164,,,,
2471,ES70,ES,PRU,0,15,58.80926819,166.6691716,11304.31095,1568049,2244369,2652164,,,,
2472,ES70,ES,RCO,0,20,925.7840216,1348.643246,36959.94455,1568049,2244369,2652164,,,,
2473,ES70,ES,REF,1,29,757.3846653,1187.674741,26068.13061,1568049,2244369,2652164,,,,
2474,ES70,ES,SOL,0,15,129.4421696,170.6366168,5223.922579,1568049,2244369,2652164,,,,
2475,ES70,ES,SWD_INC,1,24,13.1327924,15.16207951,419.2028111,1568049,2244369,2652164,,,,
2476,ES70,ES,SWD_LDF,0,24,161.154831,261.3514468,6497.537387,1568049,2244369,2652164,,,,
2477,ES70,ES,TNR,0,26,2.019758987,11.19048666,305.1286233,1568049,2244369,2652164,,,,
2478,ES70,ES,TRF,1,34,16.00101711,37.90359929,1694.15749,1568049,2244369,2652164,,,,
2479,ES70,ES,TRO,0,16,2151.937632,2617.48173,76004.73272,1568049,2244369,2652164,,,,
2480,ES70,ES,WWT,0,24,104.0552336,100.9976197,2753.252394,1568049,2244369,2652164,,,,
2481,FI19,FI,AGS,0,23,514.952018,611.0945012,17832.65936,1313881,1378851,1259865,,,,
2482,FI19,FI,AWB,0,23,3.562085055,3.163044645,107.2918482,1313881,1378851,1259865,,,,
2483,FI19,FI,CHE,1,36,91.39394301,155.6576065,4022.203801,1313881,1378851,1259865,,,,
2484,FI19,FI,ENE,1,34,8163.760722,5737.35733,225683.4909,1313881,1378851,1259865,,,,
2485,FI19,FI,ENF,0,23,386.7055508,298.4638635,9280.102563,1313881,1378851,1259865,,,,
2486,FI19,FI,IDE,0,15,91.49655639,58.35982126,2001.147096,1313881,1378851,1259865,,,,
2487,FI19,FI,IND,1,15,1466.453903,974.8885834,36317.24582,1313881,1378851,1259865,,,,
2488,FI19,FI,MNM,0,23,155.5510869,126.478156,3846.313507,1313881,1378851,1259865,,,,
2489,FI19,FI,N2O,0,23,43.53313638,62.2012705,1730.514813,1313881,1378851,1259865,,,,
2490,FI19,FI,NEU,0,15,15.35692961,9.881534113,310.6686222,1313881,1378851,1259865,,,,
2491,FI19,FI,NFE,1,31,0.269366526,1.27899111,40.48512304,1313881,1378851,1259865,,,,
2492,FI19,FI,NMM,1,40,54.99185417,75.23746078,1873.375686,1313881,1378851,1259865,,,,
2493,FI19,FI,PRO,1,27,166.1502914,2205.315261,25762.84586,1313881,1378851,1259865,,,,
2494,FI19,FI,PRU,0,15,71.92804799,233.0227046,6523.341591,1313881,1378851,1259865,,,,
2495,FI19,FI,RCO,0,20,2276.194449,1127.534841,44423.13918,1313881,1378851,1259865,,,,
2496,FI19,FI,SOL,0,15,74.75852443,38.36137447,1423.625812,1313881,1378851,1259865,,,,
2497,FI19,FI,SWD_INC,1,24,57.19755766,49.26539357,1509.076614,1313881,1378851,1259865,,,,
2498,FI19,FI,SWD_LDF,0,24,2438.251694,283.6061969,50348.44747,1313881,1378851,1259865,,,,
2499,FI19,FI,TNR,0,26,62.03944771,21.79852265,1075.067227,1313881,1378851,1259865,,,,
2500,FI19,FI,TRF,1,34,0,19.10214493,319.4837526,1313881,1378851,1259865,,,,
2501,FI19,FI,TRO,0,16,2583.414673,2325.068784,73586.84701,1313881,1378851,1259865,,,,
2502,FI19,FI,WWT,0,24,1108.274806,1180.692022,32468.34699,1313881,1378851,1259865,,,,
2503,FI1B,FI,AGS,0,23,227.8082171,156.1345853,4978.224185,1293573,1702678,1898949,,,,
2504,FI1B,FI,AWB,0,23,0.001370847,0.001221644,0.041306046,1293573,1702678,1898949,,,,
2505,FI1B,FI,CHE,1,36,113.8115637,258.2345876,6303.219921,1293573,1702678,1898949,,,,
2506,FI1B,FI,ENE,1,34,8544.295055,5355.345265,270491.2329,1293573,1702678,1898949,,,,
2507,FI1B,FI,ENF,0,23,29.06089654,22.56853853,695.70327,1293573,1702678,1898949,,,,
2508,FI1B,FI,IDE,0,15,14.72916949,9.39478115,322.1456134,1293573,1702678,1898949,,,,
2509,FI1B,FI,IND,1,15,2294.254511,1426.804235,53832.56807,1293573,1702678,1898949,,,,
2510,FI1B,FI,IRO,1,31,119.7313412,224.384796,3846.214484,1293573,1702678,1898949,,,,
2511,FI1B,FI,MNM,0,23,9.994136156,7.002510076,234.3613408,1293573,1702678,1898949,,,,
2512,FI1B,FI,N2O,0,23,11.98132039,21.9558612,596.7436083,1293573,1702678,1898949,,,,
2513,FI1B,FI,NEU,0,15,19.12375422,16.39339177,468.6249261,1293573,1702678,1898949,,,,
2514,FI1B,FI,NFE,1,31,0.335437842,2.121837594,60.6045951,1293573,1702678,1898949,,,,
2515,FI1B,FI,NMM,1,40,407.8430363,475.3677727,12127.08516,1293573,1702678,1898949,,,,
2516,FI1B,FI,PRO,1,27,96.82059698,1253.39856,14726.40452,1293573,1702678,1898949,,,,
2517,FI1B,FI,PRU,0,15,89.57089888,386.5829739,10135.84408,1293573,1702678,1898949,,,,
2518,FI1B,FI,RCO,0,20,1745.701096,927.3510385,36805.27511,1293573,1702678,1898949,,,,
2519,FI1B,FI,REF,1,29,1540.932069,1448.025579,45311.67534,1293573,1702678,1898949,,,,
2520,FI1B,FI,SOL,0,15,89.7462481,61.70316011,2053.97937,1293573,1702678,1898949,,,,
2521,FI1B,FI,SWD_INC,1,24,71.86262527,81.73096909,2303.897378,1293573,1702678,1898949,,,,
2522,FI1B,FI,SWD_LDF,0,24,3674.308781,428.9262119,75908.61022,1293573,1702678,1898949,,,,
2523,FI1B,FI,TNR,0,26,20.84593165,7.625326496,379.845466,1293573,1702678,1898949,,,,
2524,FI1B,FI,TRF,1,34,168.204748,291.7896883,8489.79482,1293573,1702678,1898949,,,,
2525,FI1B,FI,TRO,0,16,1427.222062,1266.259604,40193.69909,1293573,1702678,1898949,,,,
2526,FI1B,FI,WWT,0,24,1123.930525,1279.457633,34315.34336,1293573,1702678,1898949,,,,
2527,FI1C,FI,AGS,0,23,790.2161227,743.2237091,22052.49011,1128490,1147484,1000867,,,,
2528,FI1C,FI,AWB,0,23,2.455026195,2.183922118,74.19135926,1128490,1147484,1000867,,,,
2529,FI1C,FI,CHE,1,36,1231.599967,1072.074222,35989.1503,1128490,1147484,1000867,,,,
2530,FI1C,FI,ENE,1,34,5939.52415,2120.347884,154599.0075,1128490,1147484,1000867,,,,
2531,FI1C,FI,ENF,0,23,1143.66371,883.451578,27442.92345,1128490,1147484,1000867,,,,
2532,FI1C,FI,IDE,0,15,54.34395881,34.66250327,1188.57143,1128490,1147484,1000867,,,,
2533,FI1C,FI,IND,1,15,3758.435457,2139.209811,79814.73535,1128490,1147484,1000867,,,,
2534,FI1C,FI,IRO,1,31,43.7217212,114.7985984,1674.016528,1128490,1147484,1000867,,,,
2535,FI1C,FI,MNM,0,23,444.2758197,355.8706245,10913.79468,1128490,1147484,1000867,,,,
2536,FI1C,FI,N2O,0,23,39.42861488,69.38138533,1892.344964,1128490,1147484,1000867,,,,
2537,FI1C,FI,NEU,0,15,15.16503907,9.260546467,296.1063296,1128490,1147484,1000867,,,,
2538,FI1C,FI,NFE,1,31,0.266000639,1.198615342,38.62262981,1128490,1147484,1000867,,,,
2539,FI1C,FI,NMM,1,40,420.4538606,559.1331794,13788.46969,1128490,1147484,1000867,,,,
2540,FI1C,FI,PRO,1,27,139.9008312,1769.169176,20901.27665,1128490,1147484,1000867,,,,
2541,FI1C,FI,PRU,0,15,71.02926013,218.3786364,6185.04484,1128490,1147484,1000867,,,,
2542,FI1C,FI,RCO,0,20,1933.154387,925.6301324,37128.26742,1128490,1147484,1000867,,,,
2543,FI1C,FI,REF,1,29,385.2340103,362.0053879,11327.92283,1128490,1147484,1000867,,,,
2544,FI1C,FI,SOL,0,15,72.74282331,35.5958934,1340.898822,1128490,1147484,1000867,,,,
2545,FI1C,FI,SWD_INC,1,24,56.40546291,46.1694058,1435.34424,1128490,1147484,1000867,,,,
2546,FI1C,FI,SWD_LDF,0,24,3023.521079,348.994391,62380.73706,1128490,1147484,1000867,,,,
2547,FI1C,FI,TNR,0,26,40.18643185,14.32888315,708.1416867,1128490,1147484,1000867,,,,
2548,FI1C,FI,TRF,1,34,0,17.9017045,301.5243324,1128490,1147484,1000867,,,,
2549,FI1C,FI,TRO,0,16,2000.788902,1806.628901,57117.77944,1128490,1147484,1000867,,,,
2550,FI1C,FI,WWT,0,24,2014.188784,2161.171729,59355.81818,1128490,1147484,1000867,,,,
2551,FI1D,FI,AGS,0,23,559.7459563,599.7457669,17772.53856,1337652,1274651,1097178,,,,
2552,FI1D,FI,AWB,0,23,2.960252429,2.628852536,89.16530373,1337652,1274651,1097178,,,,
2553,FI1D,FI,CHE,1,36,108.1682703,251.8134783,6026.577842,1337652,1274651,1097178,,,,
2554,FI1D,FI,ENE,1,34,1003.693236,692.4647195,31525.06683,1337652,1274651,1097178,,,,
2555,FI1D,FI,ENF,0,23,764.6920956,610.0394898,18614.52904,1337652,1274651,1097178,,,,
2556,FI1D,FI,IDE,0,15,192.7196565,122.9236348,4215.025176,1337652,1274651,1097178,,,,
2557,FI1D,FI,IND,1,15,4532.271344,2027.502351,87492.68661,1337652,1274651,1097178,,,,
2558,FI1D,FI,IRO,1,31,448.5736336,931.40288,14833.97732,1337652,1274651,1097178,,,,
2559,FI1D,FI,MNM,0,23,189.1872604,133.8000187,4349.88423,1337652,1274651,1097178,,,,
2560,FI1D,FI,N2O,0,23,82.68544663,109.6466114,3075.185507,1337652,1274651,1097178,,,,
2561,FI1D,FI,NEU,0,15,16.88152608,9.726962278,318.6658331,1337652,1274651,1097178,,,,
2562,FI1D,FI,NFE,1,31,1.814722791,4.445700927,115.0982172,1337652,1274651,1097178,,,,
2563,FI1D,FI,NMM,1,40,55.4915257,74.06054677,1856.558653,1337652,1274651,1097178,,,,
2564,FI1D,FI,PRO,1,27,265.6188024,3520.444847,41136.94725,1337652,1274651,1097178,,,,
2565,FI1D,FI,PRU,0,15,79.06885623,229.3775198,6609.748444,1337652,1274651,1097178,,,,
2566,FI1D,FI,RCO,0,20,2392.113788,1099.309535,44287.34369,1337652,1274651,1097178,,,,
2567,FI1D,FI,SOL,0,15,81.46382765,37.60297278,1453.677517,1337652,1274651,1097178,,,,
2568,FI1D,FI,SWD_INC,1,24,62.69941393,48.49475749,1540.33762,1337652,1274651,1097178,,,,
2569,FI1D,FI,SWD_LDF,0,24,2158.533097,251.8823707,44586.14123,1337652,1274651,1097178,,,,
2570,FI1D,FI,TNR,0,26,115.5630416,40.55682712,1982.094535,1337652,1274651,1097178,,,,
2571,FI1D,FI,TRF,1,34,832.702364,992.564706,29819.16978,1337652,1274651,1097178,,,,
2572,FI1D,FI,TRO,0,16,4562.801984,3996.07389,127456.9848,1337652,1274651,1097178,,,,
2573,FI1D,FI,WWT,0,24,1319.14072,1399.113197,38543.48869,1337652,1274651,1097178,,,,
2574,FI20,FI,AGS,0,23,30.72249235,20.5532848,667.3512547,25158,30129,33850,,,,
2575,FI20,FI,CHE,1,36,0.029299823,0.13868113,3.223083847,25158,30129,33850,,,,
2576,FI20,FI,ENF,0,23,8.65E-05,7.05E-05,0.002066902,25158,30129,33850,,,,
2577,FI20,FI,IDE,0,15,3.955230138,2.522788513,86.50596385,25158,30129,33850,,,,
2578,FI20,FI,IND,1,15,0.743783603,0.66119737,22.84358737,25158,30129,33850,,,,
2579,FI20,FI,MNM,0,23,4.87E-05,5.22E-05,0.001343944,25158,30129,33850,,,,
2580,FI20,FI,N2O,0,23,2.315709165,3.732841468,102.6150732,25158,30129,33850,,,,
2581,FI20,FI,NEU,0,15,0.00492325,0.00880384,0.23046615,25158,30129,33850,,,,
2582,FI20,FI,NFE,1,31,8.64E-05,0.001139502,0.029923499,25158,30129,33850,,,,
2583,FI20,FI,NMM,1,40,0.0422451,0.0670319,1.6246286,25158,30129,33850,,,,
2584,FI20,FI,PRU,0,15,0.02305922,0.20760865,5.160706351,25158,30129,33850,,,,
2585,FI20,FI,RCO,0,20,2.689523462,2.680553254,89.52433913,25158,30129,33850,,,,
2586,FI20,FI,SOL,0,15,0.031781418,0.036091229,1.144673167,25158,30129,33850,,,,
2587,FI20,FI,SWD_INC,1,24,0.019212904,0.043892405,1.148610773,25158,30129,33850,,,,
2588,FI20,FI,SWD_LDF,0,24,0.001452213,0.008284019,0.207285849,25158,30129,33850,,,,
2589,FI20,FI,TRF,1,34,0,0.017018855,0.265643953,25158,30129,33850,,,,
2590,FI20,FI,WWT,0,24,0.545415506,0.605660839,16.41389779,25158,30129,33850,,,,
2591,FR10,FR,AGS,0,23,568.4568211,514.696015,15075.48215,10858975,12348605,13471900,,,,
2592,FR10,FR,AWB,0,23,7.836683207,8.272910228,244.3602202,10858975,12348605,13471900,,,,
2593,FR10,FR,CHE,1,36,2736.917041,1697.448664,64435.44615,10858975,12348605,13471900,,,,
2594,FR10,FR,ENE,1,34,9186.520156,7527.18082,269867.9495,10858975,12348605,13471900,,,,
2595,FR10,FR,ENF,0,23,975.8530295,852.1702952,25105.78626,10858975,12348605,13471900,,,,
2596,FR10,FR,IDE,0,15,58.04688334,21.24447429,1042.373232,10858975,12348605,13471900,,,,
2597,FR10,FR,IND,1,15,10916.24729,7340.577367,259635.5563,10858975,12348605,13471900,,,,
2598,FR10,FR,IRO,1,31,188.9077481,102.0830406,4201.22015,10858975,12348605,13471900,,,,
2599,FR10,FR,MNM,0,23,260.8740391,228.7575113,6710.089581,10858975,12348605,13471900,,,,
2600,FR10,FR,N2O,0,23,136.6528221,125.7616629,3611.231066,10858975,12348605,13471900,,,,
2601,FR10,FR,NEU,0,15,139.4421051,91.22976018,3337.840476,10858975,12348605,13471900,,,,
2602,FR10,FR,NFE,1,31,185.5381549,47.31925916,2732.895391,10858975,12348605,13471900,,,,
2603,FR10,FR,NMM,1,40,1476.06632,975.1674183,34925.51245,10858975,12348605,13471900,,,,
2604,FR10,FR,PRO,1,27,321.2350994,215.7881485,8160.687691,10858975,12348605,13471900,,,,
2605,FR10,FR,PRU,0,15,1533.970541,3003.608951,97412.9909,10858975,12348605,13471900,,,,
2606,FR10,FR,RCO,0,20,18200.4104,14288.40155,491032.066,10858975,12348605,13471900,,,,
2607,FR10,FR,REF,1,29,749.3751289,235.3625278,14569.09965,10858975,12348605,13471900,,,,
2608,FR10,FR,SOL,0,15,1300.043076,1097.310788,32384.01961,10858975,12348605,13471900,,,,
2609,FR10,FR,SWD_INC,1,24,394.7770886,436.8106025,11802.67398,10858975,12348605,13471900,,,,
2610,FR10,FR,SWD_LDF,0,24,2041.162985,1759.492565,55867.15434,10858975,12348605,13471900,,,,
2611,FR10,FR,TNR,0,26,105.7583065,29.57537904,1674.881703,10858975,12348605,13471900,,,,
2612,FR10,FR,TRF,1,34,448.315091,1088.888342,13959.24665,10858975,12348605,13471900,,,,
2613,FR10,FR,TRO,0,16,7166.930866,6613.45636,198720.1873,10858975,12348605,13471900,,,,
2614,FR10,FR,WWT,0,24,1365.17662,1505.696705,37504.1439,10858975,12348605,13471900,,,,
2615,FRB0,FR,AGS,0,23,1802.371888,1643.026339,47899.66778,2418315,2567768,2436435,,,,
2616,FRB0,FR,AWB,0,23,24.0339282,26.23586249,754.9287828,2418315,2567768,2436435,,,,
2617,FRB0,FR,CHE,1,36,214.3100759,145.0032149,5069.626142,2418315,2567768,2436435,,,,
2618,FRB0,FR,ENE,1,34,58.14526126,51.76676578,1389.884551,2418315,2567768,2436435,,,,
2619,FRB0,FR,ENF,0,23,1453.251801,1259.019045,37196.97627,2418315,2567768,2436435,,,,
2620,FRB0,FR,IDE,0,15,168.6327678,61.71759856,3028.21182,2418315,2567768,2436435,,,,
2621,FRB0,FR,IND,1,15,1870.902691,1292.402131,44222.82055,2418315,2567768,2436435,,,,
2622,FRB0,FR,IRO,1,31,32.31309052,19.1391996,763.8301471,2418315,2567768,2436435,,,,
2623,FRB0,FR,MNM,0,23,536.3687741,491.9199749,14111.91862,2418315,2567768,2436435,,,,
2624,FRB0,FR,N2O,0,23,440.4708877,403.9353861,11635.13914,2418315,2567768,2436435,,,,
2625,FRB0,FR,NEU,0,15,21.33089632,11.99353105,460.9723688,2418315,2567768,2436435,,,,
2626,FRB0,FR,NFE,1,31,24.8951394,6.389549193,367.3937548,2418315,2567768,2436435,,,,
2627,FRB0,FR,NMM,1,40,691.7228296,473.7442222,16669.88662,2418315,2567768,2436435,,,,
2628,FRB0,FR,PRO,1,27,319.2686989,219.2180753,8235.046688,2418315,2567768,2436435,,,,
2629,FRB0,FR,PRU,0,15,217.2286485,391.0953951,12865.25381,2418315,2567768,2436435,,,,
2630,FRB0,FR,RCO,0,20,4208.603066,2802.574747,102240.3223,2418315,2567768,2436435,,,,
2631,FRB0,FR,SOL,0,15,207.1589862,167.2822448,4889.130303,2418315,2567768,2436435,,,,
2632,FRB0,FR,SWD_INC,1,24,434.2707542,447.3478002,12198.08511,2418315,2567768,2436435,,,,
2633,FRB0,FR,SWD_LDF,0,24,910.4996047,730.4528844,24277.84782,2418315,2567768,2436435,,,,
2634,FRB0,FR,TNR,0,26,110.7337843,30.96421019,1751.813269,2418315,2567768,2436435,,,,
2635,FRB0,FR,TRF,1,34,34.05564294,91.44238557,675.6099616,2418315,2567768,2436435,,,,
2636,FRB0,FR,TRO,0,16,8254.410094,7699.979819,229360.1557,2418315,2567768,2436435,,,,
2637,FRB0,FR,WWT,0,24,245.7481678,246.4972956,6375.569355,2418315,2567768,2436435,,,,
2638,FRC1,FR,AGS,0,23,1580.269462,1422.703477,41278.02854,1615509,1615259,1495238,,,,
2639,FRC1,FR,AWB,0,23,11.02878785,12.48636033,349.5319507,1615509,1615259,1495238,,,,
2640,FRC1,FR,CHE,1,36,128.8844449,82.52247254,2943.893582,1615509,1615259,1495238,,,,
2641,FRC1,FR,ENE,1,34,712.1081391,223.6310724,19480.64162,1615509,1615259,1495238,,,,
2642,FRC1,FR,ENF,0,23,2742.303419,2398.686395,70642.86009,1615509,1615259,1495238,,,,
2643,FRC1,FR,IDE,0,15,133.6753806,48.92364844,2400.467894,1615509,1615259,1495238,,,,
2644,FRC1,FR,IND,1,15,966.3771217,609.5851098,21962.56164,1615509,1615259,1495238,,,,
2645,FRC1,FR,IRO,1,31,17.99250876,10.65705948,425.3146224,1615509,1615259,1495238,,,,
2646,FRC1,FR,MNM,0,23,730.073863,639.7169886,18777.79847,1615509,1615259,1495238,,,,
2647,FRC1,FR,N2O,0,23,339.8936971,311.7122554,8962.182535,1615509,1615259,1495238,,,,
2648,FRC1,FR,NEU,0,15,12.82823483,6.825614014,268.1522383,1615509,1615259,1495238,,,,
2649,FRC1,FR,NFE,1,31,14.10987658,3.540324845,206.1583032,1615509,1615259,1495238,,,,
2650,FRC1,FR,NMM,1,40,218.1352552,147.4235009,5170.560162,1615509,1615259,1495238,,,,
2651,FRC1,FR,PRO,1,27,410.1755598,120.4314392,6002.917576,1615509,1615259,1495238,,,,
2652,FRC1,FR,PRU,0,15,130.6396803,222.5753945,7433.177098,1615509,1615259,1495238,,,,
2653,FRC1,FR,RCO,0,20,2731.085819,1711.955501,63808.14155,1615509,1615259,1495238,,,,
2654,FRC1,FR,SOL,0,15,125.8925257,98.19933738,2895.113544,1615509,1615259,1495238,,,,
2655,FRC1,FR,SWD_INC,1,24,27.56414153,26.47001981,744.3042576,1615509,1615259,1495238,,,,
2656,FRC1,FR,SWD_LDF,0,24,659.8954116,525.8533933,17554.13406,1615509,1615259,1495238,,,,
2657,FRC1,FR,TNR,0,26,71.29822998,19.93650362,1127.57767,1615509,1615259,1495238,,,,
2658,FRC1,FR,TRF,1,34,13.62297103,52.03129241,362.9734342,1615509,1615259,1495238,,,,
2659,FRC1,FR,TRO,0,16,5371.476923,5030.741894,149525.3918,1615509,1615259,1495238,,,,
2660,FRC1,FR,WWT,0,24,143.7287139,140.5752859,3671.910662,1615509,1615259,1495238,,,,
2661,FRC2,FR,AGS,0,23,616.2129336,562.3036348,16021.95476,1111540,1176550,1126458,,,,
2662,FRC2,FR,AWB,0,23,2.538026456,2.978542918,79.77518875,1111540,1176550,1126458,,,,
2663,FRC2,FR,CHE,1,36,95.0609503,65.72015155,2280.959345,1111540,1176550,1126458,,,,
2664,FRC2,FR,ENE,1,34,25.27148787,93.11996968,4182.620352,1111540,1176550,1126458,,,,
2665,FRC2,FR,ENF,0,23,1223.77931,1069.076575,31498.55233,1111540,1176550,1126458,,,,
2666,FRC2,FR,IDE,0,15,67.18966556,24.59062854,1206.554026,1111540,1176550,1126458,,,,
2667,FRC2,FR,IND,1,15,670.8849178,463.7936206,15999.00616,1111540,1176550,1126458,,,,
2668,FRC2,FR,MNM,0,23,266.0742031,225.4056077,6726.99516,1111540,1176550,1126458,,,,
2669,FRC2,FR,N2O,0,23,149.8047691,137.948186,3946.704686,1111540,1176550,1126458,,,,
2670,FRC2,FR,NEU,0,15,9.461683588,5.435856869,207.2698167,1111540,1176550,1126458,,,,
2671,FRC2,FR,NFE,1,31,11.16505888,2.819482548,163.6067464,1111540,1176550,1126458,,,,
2672,FRC2,FR,NMM,1,40,166.5601626,113.4865332,3972.122577,1111540,1176550,1126458,,,,
2673,FRC2,FR,PRO,1,27,114.0266589,75.87157898,2886.505495,1111540,1176550,1126458,,,,
2674,FRC2,FR,PRU,0,15,96.35553149,177.2571064,5799.240914,1111540,1176550,1126458,,,,
2675,FRC2,FR,RCO,0,20,1926.748313,1292.269675,47056.6762,1111540,1176550,1126458,,,,
2676,FRC2,FR,SOL,0,15,92.27032455,76.39649186,2212.892128,1111540,1176550,1126458,,,,
2677,FRC2,FR,SWD_INC,1,24,15.94996367,16.1926465,449.4354906,1111540,1176550,1126458,,,,
2678,FRC2,FR,SWD_LDF,0,24,180.6288715,150.293095,4875.722866,1111540,1176550,1126458,,,,
2679,FRC2,FR,TNR,0,26,41.81920788,11.69382503,661.5946301,1111540,1176550,1126458,,,,
2680,FRC2,FR,TRF,1,34,8.950533125,41.4355286,282.2070921,1111540,1176550,1126458,,,,
2681,FRC2,FR,TRO,0,16,3080.112583,2884.484441,85845.55787,1111540,1176550,1126458,,,,
2682,FRC2,FR,WWT,0,24,106.3030164,108.6822951,2799.861059,1111540,1176550,1126458,,,,
2683,FRD1,FR,AGS,0,23,1223.399267,1080.354102,31647.24021,1408316,1463498,1370197,,,,
2684,FRD1,FR,AWB,0,23,5.734990361,6.089809019,178.0331872,1408316,1463498,1370197,,,,
2685,FRD1,FR,CHE,1,36,270.3114164,164.4184619,6829.20095,1408316,1463498,1370197,,,,
2686,FRD1,FR,ENE,1,34,218.6468613,194.6614497,5226.460211,1408316,1463498,1370197,,,,
2687,FRD1,FR,ENF,0,23,3377.487894,2945.902601,86827.30106,1408316,1463498,1370197,,,,
2688,FRD1,FR,IDE,0,15,70.83325795,25.92414885,1271.983485,1408316,1463498,1370197,,,,
2689,FRD1,FR,IND,1,15,844.5851317,567.9226871,19603.25793,1408316,1463498,1370197,,,,
2690,FRD1,FR,MNM,0,23,811.299377,700.3528546,20672.13115,1408316,1463498,1370197,,,,
2691,FRD1,FR,N2O,0,23,188.5347991,172.548508,4964.663103,1408316,1463498,1370197,,,,
2692,FRD1,FR,NEU,0,15,11.69521536,6.102907497,240.8304478,1408316,1463498,1370197,,,,
2693,FRD1,FR,NFE,1,31,12.63737381,3.165467765,184.4284734,1408316,1463498,1370197,,,,
2694,FRD1,FR,NMM,1,40,224.7642535,153.1209636,5346.197832,1408316,1463498,1370197,,,,
2695,FRD1,FR,PRO,1,27,162.092604,105.5430626,4033.886727,1408316,1463498,1370197,,,,
2696,FRD1,FR,PRU,0,15,180.6235962,214.5131194,8155.104321,1408316,1463498,1370197,,,,
2697,FRD1,FR,RCO,0,20,2582.394255,1631.115775,60599.1924,1408316,1463498,1370197,,,,
2698,FRD1,FR,REF,1,29,911.5327807,286.2922355,17721.67712,1408316,1463498,1370197,,,,
2699,FRD1,FR,SOL,0,15,114.6900619,88.69353772,2613.828853,1408316,1463498,1370197,,,,
2700,FRD1,FR,SWD_INC,1,24,23.7932629,22.39409132,632.6137575,1408316,1463498,1370197,,,,
2701,FRD1,FR,SWD_LDF,0,24,799.9340568,633.6890406,21237.88777,1408316,1463498,1370197,,,,
2702,FRD1,FR,TNR,0,26,30.73462839,8.599067703,492.2894271,1408316,1463498,1370197,,,,
2703,FRD1,FR,TRF,1,34,12.3934732,46.52212854,325.0238132,1408316,1463498,1370197,,,,
2704,FRD1,FR,TRO,0,16,3957.170792,3718.419386,110368.7186,1408316,1463498,1370197,,,,
2705,FRD1,FR,WWT,0,24,130.015791,127.4599299,3329.043928,1408316,1463498,1370197,,,,
2706,FRD2,FR,AGS,0,23,622.4069241,569.69975,16537.38074,1771034,1849900,1783414,,,,
2707,FRD2,FR,AWB,0,23,7.472041129,7.905640816,233.4685332,1771034,1849900,1783414,,,,
2708,FRD2,FR,CHE,1,36,3420.650513,1262.915334,59381.79231,1771034,1849900,1783414,,,,
2709,FRD2,FR,ENE,1,34,2892.477414,1513.333605,109990.4579,1771034,1849900,1783414,,,,
2710,FRD2,FR,ENF,0,23,458.9240938,395.2896881,11702.36158,1771034,1849900,1783414,,,,
2711,FRD2,FR,IDE,0,15,59.20017187,21.66657268,1063.083774,1771034,1849900,1783414,,,,
2712,FRD2,FR,IND,1,15,3505.69405,2684.043747,80941.84852,1771034,1849900,1783414,,,,
2713,FRD2,FR,IRO,1,31,4.80469024,2.845825178,113.575176,1771034,1849900,1783414,,,,
2714,FRD2,FR,MNM,0,23,168.5404856,154.5490534,4431.916249,1771034,1849900,1783414,,,,
2715,FRD2,FR,N2O,0,23,146.0044665,134.1225068,3855.645153,1771034,1849900,1783414,,,,
2716,FRD2,FR,NEU,0,15,17.10580303,9.284064658,362.8921696,1771034,1849900,1783414,,,,
2717,FRD2,FR,NFE,1,31,19.159297,4.81547824,280.2430365,1771034,1849900,1783414,,,,
2718,FRD2,FR,NMM,1,40,319.7953893,217.9710799,7619.347593,1771034,1849900,1783414,,,,
2719,FRD2,FR,PRO,1,27,162.3695167,91.23356334,3677.660551,1771034,1849900,1783414,,,,
2720,FRD2,FR,PRU,0,15,174.2014019,302.7426649,10076.36594,1771034,1849900,1783414,,,,
2721,FRD2,FR,RCO,0,20,3105.560152,2037.996027,74620.09003,1771034,1849900,1783414,,,,
2722,FRD2,FR,REF,1,29,4969.929414,1560.946792,96623.63489,1771034,1849900,1783414,,,,
2723,FRD2,FR,SOL,0,15,164.1185883,125.0801243,3752.93122,1771034,1849900,1783414,,,,
2724,FRD2,FR,SWD_INC,1,24,46.17800912,45.5773939,1269.852292,1771034,1849900,1783414,,,,
2725,FRD2,FR,SWD_LDF,0,24,344.2797113,284.1354707,9264.361853,1771034,1849900,1783414,,,,
2726,FRD2,FR,TNR,0,26,43.09249557,12.05093355,683.0199734,1771034,1849900,1783414,,,,
2727,FRD2,FR,TRF,1,34,18.41360438,70.77222143,493.6798727,1771034,1849900,1783414,,,,
2728,FRD2,FR,TRO,0,16,3514.215378,3269.737772,97498.52274,1771034,1849900,1783414,,,,
2729,FRD2,FR,WWT,0,24,310.9577342,279.5242048,7427.617291,1771034,1849900,1783414,,,,
2730,FRE1,FR,AGS,0,23,844.3981244,761.6856401,22249.08302,3986346,4067882,3984575,,,,
2731,FRE1,FR,AWB,0,23,9.237798404,9.679530549,287.0312293,3986346,4067882,3984575,,,,
2732,FRE1,FR,CHE,1,36,1616.437999,632.9310106,27263.61283,3986346,4067882,3984575,,,,
