"NUTS_ID","CNTR_CODE","sector","ETS","capital_lifetime","e_95","e_21","e_hist","pop_50","ISO","pop_21","pop_95","sect_b"
"HR03","HR","WWT",0,24,2.065794189e-4,1.603489169e-4,0.004943352434000001,1231756,"HRV",1421521.006,1580347.735,0.004515436317666709
"HR05","HR","AGS",0,23,7.734649345e-6,8.791058766e-6,2.331426395e-4,NA,"HRV",839705.6818,933526.1083,2.3724194093256915e-4
"HR05","HR","AWB",0,23,2.58979162e-7,3.31189107e-7,7.494850785e-6,NA,"HRV",839705.6818,933526.1083,8.937711446576435e-6
"HR05","HR","ENF",0,23,1.728602588e-5,1.680052272e-5,4.467696925e-4,NA,"HRV",839705.6818,933526.1083,4.5339119267292653e-4
"HR05","HR","IDE",0,15,1.075096393e-6,7.798792610000001e-7,2.7540606910000003e-5,NA,"HRV",839705.6818,933526.1083,1.3725907877158517e-5
"HR05","HR","MNM",0,23,6.2480459399999995e-6,5.813106023e-6,1.593520421e-4,NA,"HRV",839705.6818,933526.1083,1.5687673037485957e-4
"HR05","HR","N2O",0,23,2.4448008360000004e-6,2.540838384e-6,7.102348454e-5,NA,"HRV",839705.6818,933526.1083,6.856892279545165e-5
"HR05","HR","NEU",0,15,4.020092684e-6,4.9338466519999995e-6,1.264834908e-4,NA,"HRV",839705.6818,933526.1083,8.683590911052444e-5
"HR05","HR","PRU",0,15,1.472438875e-5,1.353096789e-4,0.002246399247,NA,"HRV",839705.6818,933526.1083,0.002381456053963845
"HR05","HR","RCO",0,20,3.939147842e-4,4.579442816e-4,0.01377269031,NA,"HRV",839705.6818,933526.1083,0.010746451553801288
"HR05","HR","SOL",0,15,7.237825152000001e-5,1.384006637e-4,0.003849581725,NA,"HRV",839705.6818,933526.1083,0.002435857516775019
"HR05","HR","SWD_LDF",0,24,6.815212851e-5,2.727639499e-4,0.0050698599,NA,"HRV",839705.6818,933526.1083,0.007681051230902842
"HR05","HR","TNR",0,26,7.770377877e-6,1.978922431e-6,1.234273869e-4,NA,"HRV",839705.6818,933526.1083,6.037047159300924e-5
"HR05","HR","TRO",0,16,1.244309435e-4,2.3888444939999999e-4,0.005583408523,NA,"HRV",839705.6818,933526.1083,0.004484668140786488
"HR05","HR","WWT",0,24,1.200804514e-4,9.198803746999999e-5,0.002865747601,NA,"HRV",839705.6818,933526.1083,0.002590389341026625
"HR06","HR","AGS",0,23,1.536748045e-4,1.66687412e-4,0.004530072172999999,NA,"HRV",843113.156,937314.3001,0.0044983484019980235
"HR06","HR","AWB",0,23,4.362204035000001e-6,5.5759828169999995e-6,1.2622469440000001e-4,NA,"HRV",843113.156,937314.3001,1.5047755012490314e-4
"HR06","HR","ENF",0,23,4.947704809e-4,4.8258799299999997e-4,0.01281374408,NA,"HRV",843113.156,937314.3001,0.013023472505140238
"HR06","HR","IDE",0,15,1.6606300260000003e-5,1.204628157e-5,4.254015028e-4,NA,"HRV",843113.156,937314.3001,2.12015063562682e-4
"HR06","HR","MNM",0,23,1.673533207e-4,1.546470033e-4,0.004234433184,NA,"HRV",843113.156,937314.3001,0.004173417127433342
"HR06","HR","N2O",0,23,3.68617614e-5,3.826730931e-5,0.0010696665450000001,NA,"HRV",843113.156,937314.3001,0.0010327095946717475
"HR06","HR","NEU",0,15,4.227173551e-6,4.445368012e-6,1.189512741e-4,NA,"HRV",843113.156,937314.3001,7.823866444985423e-5
"HR06","HR","PRU",0,15,1.548288546e-5,1.219130699e-4,0.002070058012,NA,"HRV",843113.156,937314.3001,0.0021456751706966943
"HR06","HR","RCO",0,20,7.591487545e-4,7.012714358e-4,0.022492329539999998,NA,"HRV",843113.156,937314.3001,0.016456542452192878
"HR06","HR","SOL",0,15,7.772370427e-5,1.270513574e-4,0.003679305129,NA,"HRV",843113.156,937314.3001,0.0022361092473522537
"HR06","HR","SWD_LDF",0,24,6.148720031e-5,2.457585896e-4,0.004568556969999999,NA,"HRV",843113.156,937314.3001,0.006920578462968016
"HR06","HR","TNR",0,26,4.446954306e-5,1.138812444e-5,7.083819766e-4,NA,"HRV",843113.156,937314.3001,3.474145485607841e-4
"HR06","HR","TRO",0,16,6.193716568e-4,0.001216368439,0.02831610453,NA,"HRV",843113.156,937314.3001,0.022835344868796188
"HR06","HR","WWT",0,24,1.371819036e-4,1.05471089e-4,0.0032555243209999997,NA,"HRV",843113.156,937314.3001,0.0029700729817306155
"HU11","HU","AGS",0,23,3.7993148890000003e-6,5.578815461999999e-6,1.2128553739999999e-4,1721777,"HUN",1759407,1806438.031,1.498458914493621e-4
"HU11","HU","AWB",0,23,9.5153509e-8,1.04844905e-7,2.7318666079999996e-6,1721777,"HUN",1759407,1806438.031,2.8161136285401443e-6
"HU11","HU","ENF",0,23,1.311238899e-5,1.3202777089999999e-5,3.3310614620000003e-4,1721777,"HUN",1759407,1806438.031,3.5462400865093625e-4
"HU11","HU","IDE",0,15,1.322610533e-6,8.9352431e-7,3.0670208689999996e-5,1721777,"HUN",1759407,1806438.031,1.5652100928361936e-5
"HU11","HU","MNM",0,23,6.229668429e-6,5.321987779999999e-6,1.541992993e-4,1721777,"HUN",1759407,1806438.031,1.4294755017596808e-4
"HU11","HU","N2O",0,23,3.0104873090000003e-6,3.239180215e-6,8.332195989999999e-5,1721777,"HUN",1759407,1806438.031,8.70037466175309e-5
"HU11","HU","NEU",0,15,3.546658666e-5,5.574534119e-6,3.606776157e-4,1721777,"HUN",1759407,1806438.031,9.765058396585224e-5
"HU11","HU","PRU",0,15,4.478189887e-5,5.468961857e-4,0.007834755348,1721777,"HUN",1759407,1806438.031,0.009580124681680537
"HU11","HU","RCO",0,20,0.002045365336,0.002196672936,0.061730076200000004,1721777,"HUN",1759407,1806438.031,0.05130626533764651
"HU11","HU","SOL",0,15,8.771695093e-5,8.109786529e-5,0.00214002521,1721777,"HUN",1759407,1806438.031,0.00142061268886325
"HU11","HU","SWD_LDF",0,24,7.88587566e-4,1.424336234e-4,0.014999007299999999,1721777,"HUN",1759407,1806438.031,0.00399207573712074
"HU11","HU","TNR",0,26,1.06120509e-5,1.44236305e-5,2.6198868379999997e-4,1721777,"HUN",1759407,1806438.031,4.379483999955478e-4
"HU11","HU","TRO",0,16,3.293091274e-4,6.012051315999999e-4,0.01291646646,1721777,"HUN",1759407,1806438.031,0.0112335667267398
"HU11","HU","WWT",0,24,1.8898208109999998e-4,2.8003090550000003e-4,0.006270546024,1721777,"HUN",1759407,1806438.031,0.007848600329088455
"HU12","HU","AGS",0,23,1.146102317e-4,1.629058604e-4,0.003591788723,1379555,"HUN",1234541,1100674.969,0.00437561952716251
"HU12","HU","AWB",0,23,6.679796213999999e-6,7.3730385470000006e-6,1.922292458e-4,1379555,"HUN",1234541,1100674.969,1.9803837235541898e-4
"HU12","HU","ENF",0,23,2.336420444e-4,2.356591208e-4,0.005825358199000001,1379555,"HUN",1234541,1100674.969,0.006329757862574899
"HU12","HU","IDE",0,15,1.636449858e-5,1.1055467480000001e-5,3.79478776e-4,1379555,"HUN",1234541,1100674.969,0.00019366153877467892
"HU12","HU","MNM",0,23,7.655665985999999e-5,6.094631273e-5,0.001844568905,1379555,"HUN",1234541,1100674.969,0.0016370060317973745
"HU12","HU","N2O",0,23,4.359929673e-5,4.9495596779999996e-5,0.001237042599,1379555,"HUN",1234541,1100674.969,0.0013294420424615357
"HU12","HU","NEU",0,15,3.7149005610000006e-5,4.0536439910000005e-6,3.077447196e-4,1379555,"HUN",1234541,1100674.969,7.10087505898747e-5
"HU12","HU","PRU",0,15,4.690617981e-5,3.976869517e-4,0.006007333062,1379555,"HUN",1234541,1100674.969,0.006966387188616054
"HU12","HU","RCO",0,20,0.0023656697970000002,0.001814181917,0.05574451293,1379555,"HUN",1234541,1100674.969,0.04237267063245787
"HU12","HU","SOL",0,15,9.434931951999999e-5,6.363793919e-5,0.00186198346,1379555,"HUN",1234541,1100674.969,0.0011147625598175827
"HU12","HU","SWD_LDF",0,24,5.73501633e-4,1.035734787e-4,0.01090777027,1379555,"HUN",1234541,1100674.969,0.0029029182959580723
"HU12","HU","TNR",0,26,3.8869166190000004e-5,4.037992423e-5,8.624919192999999e-4,1379555,"HUN",1234541,1100674.969,0.0012260660177387344
"HU12","HU","TRO",0,16,8.753679928e-4,0.001656148282,0.035528644740000004,1379555,"HUN",1234541,1100674.969,0.030945265197105127
"HU12","HU","WWT",0,24,1.844413765e-4,2.141583036e-4,0.005126678393999999,1379555,"HUN",1234541,1100674.969,0.006002347951954842
"HU21","HU","AGS",0,23,2.234030133e-4,3.249809909e-4,0.007117732268,995843,"HUN",1060703,1122945,0.008728925811797633
"HU21","HU","AWB",0,23,1.293119982e-5,1.459283556e-5,3.8330458650000004e-4,995843,"HUN",1060703,1122945,3.919607070993221e-4
"HU21","HU","ENF",0,23,3.4346286989999996e-4,3.430717274e-4,0.008532535405000001,995843,"HUN",1060703,1122945,0.009214839453552365
"HU21","HU","IDE",0,15,2.829077195e-5,1.9112580810000002e-5,6.560393003e-4,995843,"HUN",1060703,1122945,3.348001173461006e-4
"HU21","HU","MNM",0,23,1.7709380640000002e-4,1.453860803e-4,0.004337613905,995843,"HUN",1060703,1122945,0.0039050416625668345
"HU21","HU","N2O",0,23,7.619105149000001e-5,8.679555149e-5,0.0021652868939999997,995843,"HUN",1060703,1122945,0.0023313115257975283
"HU21","HU","NEU",0,15,2.989257752e-5,2.659634083e-6,2.2302845e-4,995843,"HUN",1060703,1122945,4.658951148136903e-5
"HU21","HU","PRU",0,15,3.774387405e-5,2.609262037e-4,0.004078399625,995843,"HUN",1060703,1122945,0.004570713107029762
"HU21","HU","RCO",0,20,0.0021025034709999998,0.001357922347,0.043821567969999996,995843,"HUN",1060703,1122945,0.031716111716642785
"HU21","HU","SOL",0,15,7.872707791e-5,4.628784198e-5,0.00143810953,995843,"HUN",1060703,1122945,8.108363323959574e-4
"HU21","HU","SWD_LDF",0,24,3.7631096559999995e-4,6.795555845e-5,0.007157124892,995843,"HUN",1060703,1122945,0.0019046326956724414
"HU21","HU","TNR",0,26,5.150556979e-5,4.472050789e-5,0.0010743550560000001,995843,"HUN",1060703,1122945,0.001357860275012853
"HU21","HU","TRO",0,16,9.538911537e-4,0.0018940358069999999,0.04051870381,995843,"HUN",1060703,1122945,0.035390212928064387
"HU21","HU","WWT",0,24,1.512688198e-4,1.503964343e-4,0.0038054556349999998,995843,"HUN",1060703,1122945,0.004215254389986287
"HU22","HU","AGS",0,23,2.415113675e-4,3.481239825e-4,0.007600770162,998534,"HUN",983933,1010586,0.009350542036734364
"HU22","HU","AWB",0,23,1.429626046e-5,1.536649517e-5,4.046264672e-4,998534,"HUN",983933,1010586,4.1274105280684174e-4
"HU22","HU","ENF",0,23,3.958430226e-4,3.987867317e-4,0.009741194855,998534,"HUN",983933,1010586,0.010711333564767425
"HU22","HU","IDE",0,15,2.8693728149999997e-5,1.9384801729999998e-5,6.653833696e-4,998534,"HUN",983933,1010586,3.395686829765662e-4
"HU22","HU","MNM",0,23,1.318398767e-4,1.049231089e-4,0.003156565032,998534,"HUN",983933,1010586,0.0028182141699884394
"HU22","HU","N2O",0,23,7.633241187e-5,8.663534805000001e-5,0.002165529497,998534,"HUN",983933,1010586,0.0023270084927534043
"HU22","HU","NEU",0,15,2.1992122590000002e-5,2.2689044740000003e-6,1.770837513e-4,998534,"HUN",983933,1010586,3.97449978992289e-5
"HU22","HU","PRU",0,15,2.776837538e-5,2.225933403e-4,0.003392296416,998534,"HUN",983933,1010586,0.0038992262318602324
"HU22","HU","RCO",0,20,0.001646499997,0.001175909836,0.036368057829999995,998534,"HUN",983933,1010586,0.027464963522892148
"HU22","HU","SOL",0,15,6.063254764e-5,4.086558041e-5,0.001216833236,998534,"HUN",983933,1010586,7.158531468197103e-4
"HU22","HU","SWD_LDF",0,24,3.210070667e-4,5.7972204320000006e-5,0.006105400023,998534,"HUN",983933,1010586,0.0016248230212001908
"HU22","HU","TNR",0,26,5.100288982e-5,4.063416975e-5,0.00103540245,998534,"HUN",983933,1010586,0.0012337857398080176
"HU22","HU","TRO",0,16,8.744244108000001e-4,0.0018013601269999998,0.03843136492,998534,"HUN",983933,1010586,0.03365856031815511
"HU22","HU","WWT",0,24,1.2077611779999999e-4,1.3034090159999998e-4,0.0032300433119999998,998534,"HUN",983933,1010586,0.0036531455032253416
"HU23","HU","AGS",0,23,3.1217300010000004e-4,4.838540809e-4,0.01040806259,779239,"HUN",900868,1013057,0.012996225915291312
"HU23","HU","AWB",0,23,1.836230485e-5,2.159897403e-5,5.889878265e-4,779239,"HUN",900868,1013057,5.801442151945071e-4
"HU23","HU","ENF",0,23,3.200304709e-4,3.146897939e-4,0.007961475616,779239,"HUN",900868,1013057,0.00845250627452311
"HU23","HU","IDE",0,15,2.77125488e-5,1.872194321e-5,6.426309072000001e-4,779239,"HUN",900868,1013057,3.2795721550987284e-4
"HU23","HU","MNM",0,23,1.631158101e-4,1.1875953409999999e-4,0.003932507559,779239,"HUN",900868,1013057,0.003189857842859298
"HU23","HU","N2O",0,23,7.955848486e-5,9.233577907999999e-5,0.002280984625,779239,"HUN",900868,1013057,0.00248012095455721
"HU23","HU","NEU",0,15,2.3597336139999998e-5,1.922863801e-6,1.678014443e-4,779239,"HUN",900868,1013057,3.3683312191859294e-5
"HU23","HU","PRU",0,15,2.979520144e-5,1.886445213e-4,0.002990824909,779239,"HUN",900868,1013057,0.003304535818359685
"HU23","HU","RCO",0,20,0.001788364845,0.0010318207339999998,0.034328374929999995,779239,"HUN",900868,1013057,0.02409956780179003
"HU23","HU","SOL",0,15,6.4891267e-5,3.6008740359999996e-5,0.001149918225,779239,"HUN",900868,1013057,6.307745990905382e-4
"HU23","HU","SWD_LDF",0,24,2.720769472e-4,4.913055223e-5,0.005174590392,779239,"HUN",900868,1013057,0.0013770125397843827
"HU23","HU","TNR",0,26,5.075542133e-5,4.308224585e-5,0.001051010041,779239,"HUN",900868,1013057,0.0013081173036304783
"HU23","HU","TRO",0,16,9.218782561e-4,0.00185365764,0.03959760144,779239,"HUN",900868,1013057,0.0346357435972874
"HU23","HU","WWT",0,24,1.237241324e-4,1.131125524e-4,0.0029439301380000003,779239,"HUN",900868,1013057,0.003170275846537499
"HU31","HU","AGS",0,23,2.51255156e-4,3.6607494380000005e-4,0.007912095704,988216,"HUN",1153714,1320843,0.009832701343973248
"HU31","HU","AWB",0,23,1.2892519119999999e-5,1.438887464e-5,3.576000354e-4,988216,"HUN",1153714,1320843,3.8648235670640996e-4
"HU31","HU","ENF",0,23,2.6737464729999997e-4,2.701644214e-4,0.006691986229,988216,"HUN",1153714,1320843,0.007256563483473066
"HU31","HU","IDE",0,15,3.837409712e-5,2.59246276e-5,8.898628477e-4,988216,"HUN",1153714,1320843,4.541285370572597e-4
"HU31","HU","MNM",0,23,9.333700718000001e-5,7.642131987e-5,0.0022668784660000003,988216,"HUN",1153714,1320843,0.0020526616948809556
"HU31","HU","N2O",0,23,9.353419721e-5,1.031931087e-4,0.002618722617,988216,"HUN",1153714,1320843,0.0027717467032040764
"HU31","HU","NEU",0,15,2.796178153e-5,2.962775129e-6,2.305309809e-4,988216,"HUN",1153714,1320843,5.1899713111497274e-5
"HU31","HU","PRU",0,15,3.5305964080000004e-5,2.906662989e-4,0.004429172378999999,988216,"HUN",1153714,1320843,0.005091678196037237
"HU31","HU","RCO",0,20,0.0020729156779999997,0.001551901508,0.04763190034,988216,"HUN",1153714,1320843,0.036246757194691344
"HU31","HU","SOL",0,15,7.521141749e-5,5.247965319e-5,0.0015518544309999999,988216,"HUN",1153714,1320843,9.192999219185333e-4
"HU31","HU","SWD_LDF",0,24,4.1917227109999997e-4,7.570104969000001e-5,0.007972532242,988216,"HUN",1153714,1320843,0.002121720395284282
"HU31","HU","TNR",0,26,3.8314103770000005e-5,3.8603212890000004e-5,8.408153373e-4,988216,"HUN",1153714,1320843,0.0011721192746765806
"HU31","HU","TRO",0,16,9.171204719e-4,0.001837049937,0.039255890780000004,988216,"HUN",1153714,1320843,0.034325427317498054
"HU31","HU","WWT",0,24,1.542405093e-4,1.6983481330000002e-4,0.004200500465,988216,"HUN",1153714,1320843,0.0047600659262127636
"HU32","HU","AGS",0,23,4.902539423e-4,6.123430196e-4,0.01407755495,1281525,"HUN",1474383,1566304,0.016447413661512544
"HU32","HU","AWB",0,23,2.336885108e-5,2.492031881e-5,6.768328116e-4,1281525,"HUN",1474383,1566304,6.693548859470693e-4
"HU32","HU","ENF",0,23,7.287937011e-4,7.266692267e-4,0.01847194792,1281525,"HUN",1474383,1566304,0.0195181932088221
"HU32","HU","IDE",0,15,4.1449446790000006e-5,2.80022566e-5,9.611776336000001e-4,1281525,"HUN",1474383,1566304,4.905229120459959e-4
"HU32","HU","MNM",0,23,3.241515715e-4,2.507954751e-4,0.007898499261,1281525,"HUN",1474383,1566304,0.006736317376655645
"HU32","HU","N2O",0,23,1.2371906e-4,1.450988891e-4,0.0035648244829999997,1281525,"HUN",1474383,1566304,0.0038973277631425677
"HU32","HU","NEU",0,15,2.98382648e-5,3.99283856e-6,2.76037259e-4,1281525,"HUN",1474383,1566304,6.994360582285147e-5
"HU32","HU","PRU",0,15,3.767530788e-5,3.917217649e-4,0.0057305044010000005,1281525,"HUN",1474383,1566304,0.006861893438636119
"HU32","HU","RCO",0,20,0.002158588407,0.0020005997179999998,0.05697616719,1281525,"HUN",1474383,1566304,0.04672671032813634
"HU32","HU","SOL",0,15,7.970006031e-5,6.856016572e-5,0.0018756796990000001,1281525,"HUN",1474383,1566304,0.0012009864997569683
"HU32","HU","SWD_LDF",0,24,5.648609328e-4,1.020199117e-4,0.01074359553,1281525,"HUN",1474383,1566304,0.002859375507544452
"HU32","HU","TNR",0,26,5.1887854949999996e-5,4.6989886740000004e-5,0.0010974403680000001,1281525,"HUN",1474383,1566304,0.0014267660083052607
"HU32","HU","TRO",0,16,0.001029365847,0.002046446457,0.043752359559999995,1281525,"HUN",1474383,1566304,0.03823801830538094
"HU32","HU","WWT",0,24,1.7321592089999997e-4,2.2377522010000003e-4,0.005262596952,1281525,"HUN",1474383,1566304,0.006271887251097366
"HU33","HU","AGS",0,23,4.7654678619999996e-4,6.921815702e-4,0.015138763230000001,1125663,"HUN",1262936,1395788,0.01859186150499671
"HU33","HU","AWB",0,23,2.6931203400000002e-5,3.042373945e-5,8.041874225e-4,1125663,"HUN",1262936,1395788,8.171756872334372e-4
"HU33","HU","ENF",0,23,6.861156779000001e-4,6.81738722e-4,0.01728145215,1125663,"HUN",1262936,1395788,0.018311368646170657
"HU33","HU","IDE",0,15,3.658205615e-5,2.471397044e-5,8.483070040000001e-4,1125663,"HUN",1262936,1395788,4.329211363789682e-4
"HU33","HU","MNM",0,23,2.8811870599999997e-4,2.15217724e-4,0.0069885113540000005,1125663,"HUN",1262936,1395788,0.00578070594522253
"HU33","HU","N2O",0,23,1.163060416e-4,1.38624718e-4,0.003377276561,1125663,"HUN",1262936,1395788,0.0037234327944913903
"HU33","HU","NEU",0,15,3.868099181e-5,3.296039634e-6,2.8345652159999997e-4,1125663,"HUN",1262936,1395788,5.773759531539678e-5
"HU33","HU","PRU",0,15,4.8840596210000003e-5,3.233613641e-4,0.00510331194,1125663,"HUN",1262936,1395788,0.005664406273653587
"HU33","HU","RCO",0,20,0.002606062721,0.001637293619,0.053629043,1125663,"HUN",1262936,1395788,0.038241205358961784
"HU33","HU","SOL",0,15,1.002131295e-4,5.623428292e-5,0.001772242432,1125663,"HUN",1262936,1395788,9.85070760859209e-4
"HU33","HU","SWD_LDF",0,24,4.663650167e-4,8.421616826999999e-5,0.008869850741,1125663,"HUN",1262936,1395788,0.0023603789189564667
"HU33","HU","TNR",0,26,5.2408595269999997e-5,4.6688980970000005e-5,0.001102429044,1125663,"HUN",1262936,1395788,0.0014176295290727313
"HU33","HU","TRO",0,16,0.001008172556,0.002002064978,0.04280260276,1125663,"HUN",1262936,1395788,0.03740874676464896
"HU33","HU","WWT",0,24,1.873561714e-4,1.838374115e-4,0.004656263805,1125663,"HUN",1262936,1395788,0.005152525453650934
"IE04","IE","AGS",0,23,0.001687920437,0.001736739354,0.04424103057,1083972,"IRL",839204,646744.6522,0.031677972345413016
"IE04","IE","AWB",0,23,4.3888840499999997e-7,5.46244991e-7,1.362133774e-5,1083972,"IRL",839204,646744.6522,9.963460365462749e-6
"IE04","IE","ENF",0,23,0.0037674953900000002,0.003946282981,0.1085866378,1083972,"IRL",839204,646744.6522,0.07197985284975122
"IE04","IE","IDE",0,15,4.65132053e-5,2.50389818e-5,0.001117814846,1083972,"IRL",839204,646744.6522,2.9785357525854083e-4
"IE04","IE","MNM",0,23,6.971725782e-4,7.693131254999999e-4,0.01996100774,1083972,"IRL",839204,646744.6522,0.01403220342673956
"IE04","IE","N2O",0,23,3.200817209e-4,3.381526521e-4,0.008585439049,1083972,"IRL",839204,646744.6522,0.0061678744925543205
"IE04","IE","NEU",0,15,3.6374687410000003e-6,2.2095340299999998e-6,7.544915743999999e-5,1083972,"IRL",839204,646744.6522,2.6283720949504098e-5
"IE04","IE","PRU",0,15,2.3185196950000002e-5,6.587412166999999e-5,0.002375170681,1083972,"IRL",839204,646744.6522,7.836118422525317e-4
"IE04","IE","RCO",0,20,0.002010651973,0.001519158719,0.04869768375,1083972,"IRL",839204,646744.6522,0.024095061556607702
"IE04","IE","SOL",0,15,3.140435512e-5,3.3267881850000004e-5,8.818032078e-4,1083972,"IRL",839204,646744.6522,3.9574123378695927e-4
"IE04","IE","SWD_LDF",0,24,9.548156689e-4,3.084160619e-4,0.015327607620000001,1083972,"IRL",839204,646744.6522,0.005870067876582708
"IE04","IE","TNR",0,26,2.180800094e-5,2.978183358e-5,7.231028565e-4,1083972,"IRL",839204,646744.6522,6.140725361510895e-4
"IE04","IE","TRO",0,16,0.001415187819,0.002491243887,0.071189185,1083972,"IRL",839204,646744.6522,0.03161048233290633
"IE04","IE","WWT",0,24,5.055240361e-5,5.4859170220000006e-5,0.0014049848979999998,1083972,"IRL",839204,646744.6522,0.001044131913430689
"IE05","IE","AGS",0,23,0.003125304264,0.003219615198,0.08162384135,2000408,"IRL",1575504,1212569.816,0.05872549670174367
"IE05","IE","AWB",0,23,4.3967273269999995e-6,3.865320274e-6,1.304904358e-4,2000408,"IRL",1575504,1212569.816,7.050310022855407e-5
"IE05","IE","ENF",0,23,0.006283325512000001,0.0066613036220000005,0.1823304101,2000408,"IRL",1575504,1212569.816,0.12150158942164188
"IE05","IE","IDE",0,15,5.3016804299999996e-5,2.854004099e-5,0.001274111122,2000408,"IRL",1575504,1212569.816,3.395007558532913e-4
"IE05","IE","MNM",0,23,0.001151575747,0.001255606559,0.03282593975,2000408,"IRL",1575504,1212569.816,0.02290215268117958
"IE05","IE","N2O",0,23,3.893737632e-4,4.1033248200000004e-4,0.01041695491,2000408,"IRL",1575504,1212569.816,0.007484428211569556
"IE05","IE","NEU",0,15,1.145510073e-5,5.650781564e-6,2.085091127e-4,2000408,"IRL",1575504,1212569.816,6.721940633554232e-5
"IE05","IE","PRU",0,15,9.152238744e-5,1.8327480259999998e-4,0.006992124723,2000408,"IRL",1575504,1212569.816,0.0021801627416500337
"IE05","IE","RCO",0,20,0.003640849205,0.0027857998809999998,0.08942563417,2000408,"IRL",1575504,1212569.816,0.04418499448251885
"IE05","IE","SOL",0,15,9.523072716999999e-5,8.288494570999999e-5,0.002333072169,2000408,"IRL",1575504,1212569.816,9.85965707872097e-4
"IE05","IE","SWD_LDF",0,24,2.144699501e-4,7.64019749e-5,0.003535359338,2000408,"IRL",1575504,1212569.816,0.0014541550650931533
"IE05","IE","TNR",0,26,5.253623675e-5,6.51608128e-5,0.00168179795,2000408,"IRL",1575504,1212569.816,0.001343552789195405
"IE05","IE","TRO",0,16,0.002307913919,0.004046159176,0.1158037356,2000408,"IRL",1575504,1212569.816,0.05134023361441963
"IE05","IE","WWT",0,24,1.0922591300000001e-4,1.065385933e-4,0.0028049632059999998,2000408,"IRL",1575504,1212569.816,0.0020277438544994268
"IE06","IE","AGS",0,23,0.00105329625,0.001087692303,0.02807948225,3128811,"IRL",2311578,1738302.532,0.01983941148992504
"IE06","IE","AWB",0,23,6.09322353e-7,6.12694506e-7,1.840172643e-5,3128811,"IRL",2311578,1738302.532,1.1175493647076352e-5
"IE06","IE","ENF",0,23,0.002816675587,0.002964332071,0.08139730287,3128811,"IRL",2311578,1738302.532,0.05406915502402952
"IE06","IE","IDE",0,15,3.25747778e-5,1.7535685310000002e-5,7.828442209e-4,3128811,"IRL",2311578,1738302.532,2.0859740247872917e-4
"IE06","IE","MNM",0,23,4.909512093999999e-4,5.327000517999999e-4,0.01397153194,3128811,"IRL",2311578,1738302.532,0.009716401871388974
"IE06","IE","N2O",0,23,2.182435468e-4,2.307279929e-4,0.005864307778,3128811,"IRL",2311578,1738302.532,0.00420845820160925
"IE06","IE","NEU",0,15,2.42033524e-5,1.366834773e-5,4.806949777e-4,3128811,"IRL",2311578,1738302.532,1.625931226667316e-4
"IE06","IE","PRU",0,15,2.727209517e-4,5.022521253e-4,0.01884436418,3128811,"IRL",2311578,1738302.532,0.005974587640852297
"IE06","IE","RCO",0,20,0.004143255769,0.0042047928,0.12568215,3128811,"IRL",2311578,1738302.532,0.06669134704731328
"IE06","IE","SOL",0,15,1.965304615e-4,1.955240625e-4,0.005282921827,3128811,"IRL",2311578,1738302.532,0.0023258749708703966
"IE06","IE","SWD_LDF",0,24,5.294577146e-4,1.883435572e-4,0.008723316924,3128811,"IRL",2311578,1738302.532,0.003584733745934125
"IE06","IE","TNR",0,26,4.712896917e-5,5.889463118e-5,0.00151197946,3128811,"IRL",2311578,1738302.532,0.001214350198997574
"IE06","IE","TRO",0,16,0.001984577237,0.003421284627,0.09817858218,3128811,"IRL",2311578,1738302.532,0.04341142905436762
"IE06","IE","WWT",0,24,1.931518692e-4,1.831404384e-4,0.004827220506,3128811,"IRL",2311578,1738302.532,0.0034857030393692164
"ITC1","IT","AGS",0,23,0.001653140523,0.001410127646,0.038934198850000004,4020563,"ITA",4404246,4261168,0.0357877326560602
"ITC1","IT","AWB",0,23,5.552074675e-5,5.272881879e-5,0.001518124366,4020563,"ITA",4404246,4261168,0.001338208548339009
"ITC1","IT","ENF",0,23,0.002111018642,0.001987203426,0.0525240294,4020563,"ITA",4404246,4261168,0.050433381080520215
"ITC1","IT","IDE",0,15,2.222973203e-4,1.0197473920000001e-4,0.0043488058250000005,4020563,"ITA",4404246,4261168,0.0016878419765046712
"ITC1","IT","MNM",0,23,9.530738965e-4,9.430126990999999e-4,0.02489038943,4020563,"ITA",4404246,4261168,0.02393278825671682
"ITC1","IT","N2O",0,23,2.62795098e-4,2.40276801e-4,0.006661469271,4020563,"ITA",4404246,4261168,0.006098002504974204
"ITC1","IT","NEU",0,15,3.294806715e-5,2.1734624400000002e-5,7.485841829e-4,4020563,"ITA",4404246,4261168,3.59742144904477e-4
"ITC1","IT","PRU",0,15,4.0672087629999997e-4,0.001231528871,0.021826660650000003,4020563,"ITA",4404246,4261168,0.020383735619803434
"ITC1","IT","RCO",0,20,0.005705135306,0.005250708421,0.1568397759,4020563,"ITA",4404246,4261168,0.11587662001885736
"ITC1","IT","SOL",0,15,4.4777072550000003e-4,3.7931856770000004e-4,0.01114812111,4020563,"ITA",4404246,4261168,0.006278317611345152
"ITC1","IT","SWD_LDF",0,24,0.00181733277,9.348500742e-4,0.04136304701,4020563,"ITA",4404246,4261168,0.024757177463389145
"ITC1","IT","TNR",0,26,1.2172407239999999e-4,5.6261010059999995e-5,0.001686950478,4020563,"ITA",4404246,4261168,0.0016140938918039476
"ITC1","IT","TRO",0,16,0.009050902355,0.007658058817,0.244671938,4020563,"ITA",4404246,4261168,0.1352030850649392
